location text user_id weibo_created_at 
[39.67844, 116.109924] 也许生活就像一本掉了页的黄历，没有人会把它粘好并一页一页的回忆。 Fri Oct 11 22:08:28 2013 
[39.902676, 116.474998] 成就要那么勇敢那么自信那么有气场才会那么容易～～不要再说是因为梦想叫醒了自己，醒来只是因为我还活着。今天晚安。晚安充满魑魅魍魉的世界，颠沛流离的生活～ Fri Oct 11 00:51:26 2013 
[39.903873, 116.504707] 都是命中注定，想也没用的，该是你的就是你的，赶紧睡吧，明天还得早起。 Fri Oct 11 23:45:02 2013 
[39.906489, 116.501009] 要想弹好肖邦，没有一双大手真不行……呜呜呜呜 Fri Oct 11 17:08:57 2013 
[39.895807, 116.503034] 往出顶胯的时候可以在顶胯那边的脚下垫点儿东西，这样顶胯会更容易一些。 Fri Oct 11 12:24:51 2013 
[39.908634, 116.491806] 面对苹果和西红柿，眼看着小宝贝会选择，会表达意愿，会独立完成吃苹果 Fri Oct 11 07:40:55 2013 
[39.908661, 116.511543] -“What kind of guy you will never introduce to your female friends?” -“Definitely Chuck Bass!!!!!” Fri Oct 11 23:55:03 2013 
[39.909206, 116.52211] 玫紫配淡粉得到了大家一致的好评，粉嫩嫩的，特别好看。 Fri Oct 11 23:46:05 2013 
[39.909206, 116.52211] 我真不想男女宿舍一起的 我隔壁就是女的 刚出来一个打水的好索 透明衣服直显内裤胸罩😂 Fri Oct 11 19:23:15 2013 
[39.909204909, 116.52211159] 姐孤零零的一个人坐车，肿么就没人打个电话来呢？我是手机都快没电了 Fri Oct 11 13:27:20 2013 
[39.909021, 116.548174] 要知道每天自己都在忙些什么，不要再浪费光阴，给时间和青春赋予意义！ Fri Oct 11 23:56:18 2013 
[39.908423, 116.550177] 我擦，和会讲中文的米国人见面要说什么啊。。我怎么总觉得外国人是另外一个物种，不像人似的。 Fri Oct 11 10:53:08 2013 
[39.908039, 116.557083] 听这句「多少人曾在你生命中来了又还，可知一生有你我都陪在你身边」，当这种彻骨的悲伤袭来时，我想我真正明白了陪伴的美丽和真正意义。这一辈子就这样了，天意弄人，是惩罚吧。有些日子，让最亲的人不予理解彼此，无法宽容；有些日子，欲在一起而不能。 Fri Oct 11 21:05:07 2013 
[39.91, 116.55619] 女人要有自己的空间，男人才会注意到你。现在男人的工作压力的确很大。 我在 Fri Oct 11 16:44:01 2013 
[39.901711, 116.560249] 1、上当不是别人太狡猾，而是自己太贪，是因为自己才会上当。2、永远把别人对你的批评记在心里，别人的表扬，就把它忘了。3、男人的胸怀是被冤枉撑大的，多一点委屈，少一些脾气你会更快乐。4、做真正坚强的男人！ Fri Oct 11 23:48:46 2013 
[39.901794, 116.577987] 对于生态的保护，我个人认为最好的方法是法律，如果在法律上规定，凡是年满周岁的人，每两年都必须在植树节种植一棵树苗，直到六十岁为止，每年各个省市按照人口，限制垃圾的产生，以及废气的排放量来看，依照我国人口来算，我国每年将增长之前一半的森林，可全国减少30%的垃圾。 Fri Oct 11 23:20:34 2013 
[39.90839796, 116.58069047] 昨晚～做一噩梦！！！最近这段时间发生的一切都是虚幻的～～浑浑噩噩的，不知去向，不知所云……醒来后一直后怕！！我是怎么了？ Fri Oct 11 07:06:27 2013 
[39.904751, 116.629852] 晚安了美好的一天又过去了 Fri Oct 11 23:59:03 2013 
[39.904751, 116.629852] 最近也不知道是怎么了，晚饭后总是想吃甜点，家里没有只能用这个代替了，小宝蛋你委屈下吧… Fri Oct 11 20:42:41 2013 
[39.907276, 116.632172] 加我QQ四爺，wutaoping597911569 Fri Oct 11 13:06:08 2013 
[39.904398040404, 116.63092084848] 不要让太多的曾经来占据你的现在，曾经就是曾经，再回忆也只是曾经。静默，亦是一种安好！ Fri Oct 11 06:36:14 2013 
[39.90364, 116.63719] 周鸿祎：你不喜欢的工作，可能通往一个崭新世界～这个世界是联系在一起的，建议大家不妨去思考一下自己眼前做的工作，先忘了你喜欢不喜欢。每一个不喜欢的任务，都可能是向你敞开的另一个世界的大门。甭管它水清水浑，一个猛子扎下去，潜的时间长了才会豁然开朗 Fri Oct 11 10:28:07 2013 
[39.89542, 116.65728] 要，要，要，切克闹！！！ Fri Oct 11 18:15:05 2013 
[39.901252, 116.684753] 习惯是可怕的，永远要记得自己是一个人，不能对任何人有那么一点的依赖，否则那天会崩溃 Fri Oct 11 23:58:43 2013 
[39.9081, 116.72763] 大家一起来玩新浪 浪起来～～～ Fri Oct 11 22:52:47 2013 
[39.903076, 116.73806] 我想说、我很想你们！ Fri Oct 11 22:22:32 2013 
[39.910665, 116.105646] 加油啊 Fri Oct 11 23:49:40 2013 
[39.913283, 116.166814] 感觉这一届的领导人都开始关注娱乐圈了呀～主席提到梁静茹，总理提到泰囧…这是要转变路线的节奏了么～ Fri Oct 11 22:54:11 2013 
[39.909451, 116.186951] 有些事自己消化就好了，没必要让别人分担你的烦恼。心要是在你这里，你不用说很动听的话她也会和你好，今晚坐4447回家一切就会见分晓了。 Fri Oct 11 09:39:33 2013 
[39.902966, 116.188446] 🎀张小淡日系、英伦美鞋代理、Naw balance正品代购、乔丹鞋拿货、各种化妆品✈️场代购、泰国、韩国火爆产品，减肥药等代理！欢迎加微信关注zsy_1024 Fri Oct 11 20:14:31 2013 
[39.91041, 116.18642] 西山南麓起浓烟，何人玩火焚家园？付之一炬殃邻里，残垣断壁迎秋寒！可怜！可怜！ Fri Oct 11 08:59:20 2013 
[39.909451, 116.186951] 伤口就是，你以为它愈合了，阴天时就会疼。提醒你受过伤。有些伤口，一直会在。看似没心没肺的人其实挺容易感伤，都压在很深的地方. 碰到一点阳光，碰到一点相似的情节，碰到一点熟悉的背影甚至碰到一点眉眼，就会不知所措地惊慌逃亡。 Fri Oct 11 20:30:02 2013 
[39.91242, 116.18773] 下午大姑父跟大姑姑也加入了 Fri Oct 11 13:00:56 2013 
[39.903109, 116.193746] 男人男人终于可以和你在一个城市跟你说早安了！ Fri Oct 11 08:05:57 2013 
[39.90385, 116.24006] 七天长假改三天，这是什么P专家的主意。是不是希望全国老百姓集中在三天内集体出游，把全国所有的大小公路都堵死你们就高兴了。说亏损两千亿，那七天旅游所创造的全国所有公园收入，汽油燃料收入，吃喝收入算不算。砖家脑积屎了吧！ Fri Oct 11 14:06:11 2013 
[39.906749, 116.226809] 今天石景山晴，气温11到23度；周六多云，气温14到22度，微风<3级；周日阴，气温12到19度，微风<3级； ，10月11日01时发布http:// Fri Oct 11 06:38:42 2013 
[39.90385, 116.24006] 加上 遥感，测量，对地观测 Fri Oct 11 21:33:59 2013 
[39.91597, 116.253259] 沉淀，不是消沉，是在宁静中找到属于自己的位置。做人就像做酒，像陈酿的酒，不浮躁，不焦虑，静待时机，开瓶绽香。 Fri Oct 11 18:50:52 2013 
[39.90385, 116.24006] 看来冬天不远了...怕冷的我...... Fri Oct 11 13:05:10 2013 
[39.915329, 116.258583] 嘴上不饶人的，心肠一般都很软。心里不饶人的，嘴上才会说好听话。所以好人心善，坏人嘴善。 Fri Oct 11 20:54:11 2013 
[39.908051, 116.252899] 真的要改改这要命的拖延症了……才一个月、就有这么多的事儿要做，要好好的解决问题、不然下周就有得受了… Fri Oct 11 16:20:27 2013 
[39.90745, 116.27398] 第一节比赛两队感觉还没打开啊，互相试探。马布里一人拿下七分 Fri Oct 11 19:48:12 2013 
[39.910511, 116.279984] 时隔209天，终于又见到了！还跟我打了两次招呼！！ Fri Oct 11 21:25:34 2013 
[39.90745, 116.27398] 离这么近！姐真的疯了啦！疯啦疯啦！ Fri Oct 11 19:23:43 2013 
[39.918931, 116.289815] 也许就在你不经意的一瞬间按下的快门，一张神奇的照片就被你捕入相机了，创意有时候也就是一瞬间的事。（转） 「分享自」 Fri Oct 11 20:14:28 2013 
[39.907835, 116.312243] 《枫林漫步》《人约黄昏后》单身沙龙义务为湖北单身中老年人寻觅幸福已经有6年了，2013年10月13日，《新老年法》颁布后的首个老年节，公益红娘郑老师和4对成功牵手的老人将在中央电视台重阳节特别直播节目中和全国观众见面！ Fri Oct 11 12:38:01 2013 
[39.911011, 116.305847] 沫岚哥 生日快乐！太困了。。。等不了12点啦！提前快乐吧！哈哈！阿信哥的大大大大大拥抱给你！要天天快乐！ Fri Oct 11 23:44:39 2013 
[39.90621, 116.32185] Fri Oct 11 18:47:39 2013 
[39.91169, 116.323677] 还记得这个么？ 翻邮件看到的 Fri Oct 11 13:14:03 2013 
[39.910225, 116.330589] 昨晚睡觉前听妈妈说明天周六居然要上班！到现在还在悲伤中无法自拔 Fri Oct 11 15:08:37 2013 
[39.9091, 116.329567] 感冒第四天，发烧、鼻塞、流涕、喉痛全忍了，可是啵妞貌似也不舒服了。晚上吃不到奶就😭，一宿五六回，折磨我这个坏麻麻还对宝宝发火了呜，坏麻麻 Fri Oct 11 09:48:41 2013 
[39.909951305, 116.34132083] 老娘终于成年了 耶，十八岁生日快乐，祝自己在未来的日子全都是幸福 哈哈哈来到陌生的城市陌生的环境陌生的人， 这个地方让我在慢慢长大， 慢慢变强大 虽然没有家人还有我的宝贝们陪伴，但是还是很开心 ，都要等我回来哦。 Fri Oct 11 09:44:28 2013 
[39.91792, 116.34568] 多么想要快乐，想要一个贴心的拥抱，，，，想要有人能关心下我那么难过，能安慰下我 Fri Oct 11 23:54:30 2013 
[39.905983, 116.35984] 你对我真好啊，说抹茶不好喝，然后就把上面的奶油吸没了之后还给我了 Fri Oct 11 16:48:18 2013 
[39.913376, 116.359085] 转向了 记忆中的建筑物没了 Fri Oct 11 14:41:33 2013 
[39.912636, 116.354767] 小2⃣️货 生日快乐 Fri Oct 11 11:57:07 2013 
[39.913376, 116.359085] 如果我有个女儿，一定完成她的芭比梦 ，希望宝贝喜欢 Fri Oct 11 09:38:39 2013 
[39.91307, 116.377529] 给自己制定一个可以突破自己现状的计划，无论多么困难，坚持就好 Fri Oct 11 20:41:23 2013 
[39.916363, 116.368828] nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan nyan Fri Oct 11 18:32:07 2013 
[39.91082, 116.37326] 没觉得土豪金多好看。新出的这个黑色很帅，很酷。 Fri Oct 11 17:25:20 2013 
[39.9140429617, 116.373746818] 被偷拍了！月嫂你对我真好！知道我全身疼！真的特别感动 Fri Oct 11 16:06:07 2013 
[39.91418, 116.37285] 怀揣着小激动来到熟悉的地方想你呢嘿嘿 Fri Oct 11 13:48:15 2013 
[39.916706085, 116.37509155] 箴言 10:7 义人的记念被称赞；恶人的名字必朽烂。 Fri Oct 11 12:17:31 2013 
[39.913376, 116.359085] 银监会 & 韩亚银行 & 法兴银行 & 中国工商银行总部 & Morgan Stanley & Excel & LaneCrawford & Westin & Ritz-Carlton. 北京金融街。 Fri Oct 11 10:56:49 2013 
[39.907181, 116.376381] 想走遍你在的城市的每一个角落，不为遇见，只为感受你的曾经。晚安。 Fri Oct 11 21:51:36 2013 
[39.91082, 116.37326] 小猪 的品牌STAGE终于在北京开店啦 位置在北京西单大悦城地下一层 喜欢小猪喜欢STAGE的朋友没事过来看看！ 生意兴隆哦～ Fri Oct 11 18:54:54 2013 
[39.9140429617, 116.373746818] Fri Oct 11 17:34:27 2013 
[39.91082, 116.37326] 我都享受一个人生活了买完书来个小甜品吧 Fri Oct 11 14:20:56 2013 
[39.918118, 116.377907] 吃到最后杨枝甘露居然有惊喜～哈哈！ Fri Oct 11 12:44:31 2013 
[39.904732, 116.389748] 每次来都被一种神圣的气场镇住 就是入口太闹心 害我迟到…… Fri Oct 11 21:18:42 2013 
[39.907181, 116.376381] 从此我们过着幸福快乐的日子！！！ Fri Oct 11 19:06:58 2013 
[39.907181, 116.376381] 都累趴了。我一个人很有精神的在整理照片 Fri Oct 11 15:43:34 2013 
[39.90817, 116.39794] 天冷了…再坚持一天就能休息了 我在 Fri Oct 11 23:06:40 2013 
[39.90817, 116.39794] strawberry mojito，grapefruit mojito。。 Fri Oct 11 21:53:16 2013 
[39.908712, 116.397491] 【】｛气温：15℃ 湿度：58% 东风1级｝ 。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～ Fri Oct 11 21:00:03 2013 
[39.908712, 116.397491] 【】｛气温：15℃ 湿度：62% 东北风2级｝ 。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～ Fri Oct 11 20:00:07 2013 
[39.908712, 116.397491] 【】｛气温：18℃ 湿度：50% 东北风1级｝ 。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～。～ Fri Oct 11 19:00:04 2013 
[39.915588, 116.39698] 听＂三盗＂，所以特地来了趟故宫，终于找到养心斋了！杨香武头盗九龙杯，就是在这吧？ Fri Oct 11 13:07:25 2013 
[39.909568, 116.404182] 写给那个永远乐呵呵的小胖纸 ----------------- 每次在你妥协我的无理取闹时，后悔和抱歉总会占据心底。每次看到你为我们以后日子那么努力忙碌的时候，真心想说“谢谢你，我爱你” 可每次都觉得自己太矫情，不好意思说出口。 Fri Oct 11 09:23:31 2013 
[39.907616, 116.39776] 北京很漂亮，夜晚更是美。但是就是没有一种有朝一日想在这儿生活的感觉。 Fri Oct 11 20:52:57 2013 
[39.908169, 116.397942] 妹子〜乱逞强吧〜吓到了吧〜哇哈哈 Fri Oct 11 20:19:15 2013 
[39.90817, 116.39794] 偏偏这两天学校的飞视不给力，我还想看电视呢！！ 我在 Fri Oct 11 16:54:04 2013 
[39.905628, 116.413658] 自从俺入了警察这一行，同学们各种问题随之而来，有问交通事故的，花盘掉落砸伤人的，如何查询车主电话的。但就在刚才，这才是个奇葩。一开始我以为是道行测题，后才居然是真事。从法律和现实角度何解？ 俩人都在二手市场买的。。。 Fri Oct 11 16:16:26 2013 
[39.914606, 116.412512] 一个成熟的人是敢于接受别人的批评和承认自己的错误的，政府是人领导的，一个成熟的政府也应该是这样的，请问，现在的政府成熟吗 Fri Oct 11 15:27:23 2013 
[39.906035, 116.397696] 我在天安门广场。當你看到影子的時候，不要害怕 因爲陽光就在前方～ Fri Oct 11 13:56:40 2013 
[39.90958, 116.404197] 我不能决定生命的长度，但我可以控制宽度；我不能改变天气，但我可以改变心情；我不能改变容貌，但我可以展示笑容；我不能控制他人，但我可以掌握自己；我不能预知明天，但我可以利用今天；我不能样样胜利，但我可以事事尽力。 Fri Oct 11 12:46:54 2013 
[39.909576, 116.404197] 能改善亲密关系的四句话： 1. “不管发生什么，我都会和你在一起，我永远爱你！”（安全感） 2. “你是独一无二的，走你的路，做你自己！”（价值感） 3. “也许你是对的，我只是建议，决定权在你。”（尊严） 4. “相信你能处理好自己的事情，一起面对。”（自信） Fri Oct 11 13:31:03 2013 
[39.908712, 116.397491] 【】｛气温：21℃ 湿度：29% 西南风3级｝ 。～。～。～。～。～。～。～。～。～。～。～。～。～。～ Fri Oct 11 14:00:09 2013 
